id,counterbalancing,attention,age,gender,type,dilemma,order,decision,confidence,understand,feedback
180,IH_First,TikTok,64,Male,IB,Exam,Pre,5,6,4,
180,IH_First,TikTok,64,Male,IB,Exam,Post,6,6,6,
181,IB_First,TikTok,71,Male,IH,Sniper,Pre,6,6,7,
181,IB_First,TikTok,71,Male,IH,Sniper,Post,7,7,7,
181,IB_First,TikTok,71,Male,IB,Marathon,Pre,1,7,7,
181,IB_First,TikTok,71,Male,IB,Marathon,Post,2,7,7,
182,IB_First,TikTok,36,Female,IH,Bomb,Pre,3,2,4,
182,IB_First,TikTok,36,Female,IH,Bomb,Post,5,3,4,
182,IB_First,TikTok,36,Female,IB,Exam,Pre,5,4,5,
182,IB_First,TikTok,36,Female,IB,Exam,Post,6,5,5,
183,IH_First,TikTok,28,Male,IH,EnemySpy,Pre,3,4,5,
183,IH_First,TikTok,28,Male,IH,EnemySpy,Post,5,4,5,
183,IH_First,TikTok,28,Male,IB,Architect,Pre,5,3,5,
183,IH_First,TikTok,28,Male,IB,Architect,Post,6,4,5,
184,IH_First,TikTok,43,Female,IH,Hostage,Pre,4,1,7,horrific scenario
184,IH_First,TikTok,43,Female,IH,Hostage,Post,6,4,7,
184,IH_First,TikTok,43,Female,IB,Volunteering,Pre,3,6,7,there are 24 hours in a day why can't she do both
184,IH_First,TikTok,43,Female,IB,Volunteering,Post,4,5,7,"I still think she could do both, her dad is family, she could go to him in the mornings and afternoons help at the soup kitchen"
185,IB_First,TikTok,65,Female,IH,Bomb,Pre,1,7,6,
185,IB_First,TikTok,65,Female,IH,Bomb,Post,2,6,7,
185,IB_First,TikTok,65,Female,IB,Donation,Pre,3,6,6,
185,IB_First,TikTok,65,Female,IB,Donation,Post,4,5,6,
186,IH_First,TikTok,51,Female,IH,EnemySpy,Pre,2,4,6,
186,IH_First,TikTok,51,Female,IH,EnemySpy,Post,3,4,7,
186,IH_First,TikTok,51,Female,IB,Marathon,Pre,2,5,7,
186,IH_First,TikTok,51,Female,IB,Marathon,Post,4,4,7,
187,IH_First,TikTok,25,Female,IH,Hostage,Pre,3,1,6,
187,IH_First,TikTok,25,Female,IH,Hostage,Post,5,2,6,
187,IH_First,TikTok,25,Female,IB,Volunteering,Pre,4,3,6,
187,IH_First,TikTok,25,Female,IB,Volunteering,Post,4,3,6,
188,IH_First,TikTok,42,Female,IH,EnemySpy,Pre,2,5,6,
188,IH_First,TikTok,42,Female,IH,EnemySpy,Post,5,3,6,
188,IH_First,TikTok,42,Female,IB,Marathon,Pre,4,4,7,
188,IH_First,TikTok,42,Female,IB,Marathon,Post,5,5,7,
189,IH_First,TikTok,47,Male,IH,EnemySpy,Pre,1,6,7,
189,IH_First,TikTok,47,Male,IH,EnemySpy,Post,3,4,7,
189,IH_First,TikTok,47,Male,IB,Volunteering,Pre,2,6,7,
189,IH_First,TikTok,47,Male,IB,Volunteering,Post,5,5,7,
190,IH_First,TikTok,28,Female,IH,Hostage,Pre,3,5,6,"I feel like whichever choice Tom chooses will be immoral, however the onlookers surely could try and help rather than watch."
190,IH_First,TikTok,28,Female,IH,Hostage,Post,3,4,6,I still feel the situation Tom is in only had immoral consequences but I feel like 1 person against 500 is a much bigger deal.
190,IH_First,TikTok,28,Female,IB,Volunteering,Pre,2,5,6,In my opinion family always come first.
190,IH_First,TikTok,28,Female,IB,Volunteering,Post,4,3,7,This is difficult because family should always come first but helping make a difference to 500 people is a big deal.
191,IB_First,TikTok,32,Female,IH,Bomb,Pre,4,6,7,
191,IB_First,TikTok,32,Female,IH,Bomb,Post,4,6,7,
191,IB_First,TikTok,32,Female,IB,Volunteering,Pre,5,6,7,She could maybe divide her time between the two.
191,IB_First,TikTok,32,Female,IB,Volunteering,Post,5,6,7,I think it is just as important to help 5 people as it is to help 500.
192,IB_First,TikTok,64,Female,IH,Sniper,Pre,5,4,7,
192,IB_First,TikTok,64,Female,IH,Sniper,Post,7,7,7,You can't save one life by sacrificing a thousand
192,IB_First,TikTok,64,Female,IB,Exam,Pre,6,3,7,I would see if James could join the online session as he wouldn't be letting anyone down then.
192,IB_First,TikTok,64,Female,IB,Exam,Post,7,7,7,I can't see why James could not join in if he needs to.
193,IB_First,TikTok,30,Male,IH,EnemySpy,Pre,1,7,7,
193,IB_First,TikTok,30,Male,IH,EnemySpy,Post,7,7,7,
193,IB_First,TikTok,30,Male,IB,Volunteering,Pre,1,7,7,
193,IB_First,TikTok,30,Male,IB,Volunteering,Post,1,7,7,
194,IH_First,TikTok,60,Male,IH,Bomb,Pre,7,7,7,
194,IH_First,TikTok,60,Male,IH,Bomb,Post,7,7,7,
194,IH_First,TikTok,60,Male,IB,Donation,Pre,1,1,7,
194,IH_First,TikTok,60,Male,IB,Donation,Post,1,1,7,
195,IH_First,TikTok,28,Female,IH,Passcode,Pre,2,5,6,
195,IH_First,TikTok,28,Female,IH,Passcode,Post,3,4,6,
195,IH_First,TikTok,28,Female,IB,Architect,Pre,6,6,7,
195,IH_First,TikTok,28,Female,IB,Architect,Post,7,7,7,
196,IB_First,TikTok,54,Female,IH,Sniper,Pre,1,7,7,
196,IB_First,TikTok,54,Female,IH,Sniper,Post,1,7,7,
196,IB_First,TikTok,54,Female,IB,Volunteering,Pre,1,7,7,
196,IB_First,TikTok,54,Female,IB,Volunteering,Post,1,7,7,
197,IB_First,TikTok,52,Female,IH,Bomb,Pre,1,7,4,horrible scenario but you have to try n outdo the bomber and try not to get anyone killed other than the bomber
197,IB_First,TikTok,52,Female,IH,Bomb,Post,1,7,4,"its not morally right, kill the bomber"
197,IB_First,TikTok,52,Female,IB,Architect,Pre,4,3,7,i think she could do both
197,IB_First,TikTok,52,Female,IB,Architect,Post,7,6,7,ava has more to give in her job and her friend should understand this
198,IB_First,TikTok,31,Female,IH,EnemySpy,Pre,5,4,5,
198,IB_First,TikTok,31,Female,IH,EnemySpy,Post,6,5,5,
198,IB_First,TikTok,31,Female,IB,Marathon,Pre,5,5,5,
198,IB_First,TikTok,31,Female,IB,Marathon,Post,5,5,5,
199,IH_First,TikTok,52,Male,IH,EnemySpy,Pre,2,5,7,
199,IH_First,TikTok,52,Male,IH,EnemySpy,Post,2,3,7,
199,IH_First,TikTok,52,Male,IB,Donation,Pre,2,6,7,
199,IH_First,TikTok,52,Male,IB,Donation,Post,3,3,7,
200,IB_First,TikTok,57,Male,IH,Sniper,Pre,7,7,7,
200,IB_First,TikTok,57,Male,IH,Sniper,Post,7,7,7,
200,IB_First,TikTok,57,Male,IB,Exam,Pre,7,7,7,
200,IB_First,TikTok,57,Male,IB,Exam,Post,1,7,7,
201,IH_First,TikTok,30,Male,IH,Bomb,Pre,3,5,6,Agreeing to the demands makes you an accomplice even if the tradeoff is saving more lives
201,IH_First,TikTok,30,Male,IH,Bomb,Post,5,6,7,
201,IH_First,TikTok,30,Male,IB,Marathon,Pre,6,3,7,The return on investment is much higher for the water borne disease charity but it is much harder to make that calculation when you know the ill person personally.
201,IH_First,TikTok,30,Male,IB,Marathon,Post,6,6,7,
202,IB_First,TikTok,21,Male,IH,Bomb,Pre,6,5,7,i think logically this is the correct thing to do
202,IB_First,TikTok,21,Male,IH,Bomb,Post,7,7,7,it makes even more sense to do it in this situation
202,IB_First,TikTok,21,Male,IB,Volunteering,Pre,3,6,7,i think janet should wait untill her father recovers before helping out at the shelter
202,IB_First,TikTok,21,Male,IB,Volunteering,Post,3,6,7,family comes first he will at some point recover and then she can help out at the shelter
203,IB_First,TikTok,28,Female,IH,Sniper,Pre,1,7,4,
203,IB_First,TikTok,28,Female,IH,Sniper,Post,1,7,7,
203,IB_First,TikTok,28,Female,IB,Architect,Pre,4,7,7,
203,IB_First,TikTok,28,Female,IB,Architect,Post,7,7,7,
204,IH_First,TikTok,20,Female,IH,Bomb,Pre,6,6,1,
204,IH_First,TikTok,20,Female,IH,Bomb,Post,7,7,1,
204,IH_First,TikTok,20,Female,IB,Marathon,Pre,7,7,1,
204,IH_First,TikTok,20,Female,IB,Marathon,Post,7,7,1,
205,IH_First,TikTok,19,Male,IH,Bomb,Pre,5,1,7,
205,IH_First,TikTok,19,Male,IH,Bomb,Post,6,3,7,
205,IH_First,TikTok,19,Male,IB,Architect,Pre,2,5,7,
205,IH_First,TikTok,19,Male,IB,Architect,Post,3,2,7,
206,IH_First,TikTok,36,Male,IH,Passcode,Pre,5,6,6,
206,IH_First,TikTok,36,Male,IH,Passcode,Post,6,6,7,
206,IH_First,TikTok,36,Male,IB,Exam,Pre,4,4,6,
206,IH_First,TikTok,36,Male,IB,Exam,Post,6,6,7,
207,IB_First,TV,56,Female,IH,Hostage,Pre,2,5,5,
207,IB_First,TV,56,Female,IH,Hostage,Post,2,5,5,
207,IB_First,TV,56,Female,IB,Architect,Pre,7,7,7,
207,IB_First,TV,56,Female,IB,Architect,Post,7,6,6,
208,IH_First,TikTok,37,Male,IH,EnemySpy,Pre,1,7,7,
208,IH_First,TikTok,37,Male,IH,EnemySpy,Post,7,7,7,
208,IH_First,TikTok,37,Male,IB,Volunteering,Pre,7,7,7,
208,IH_First,TikTok,37,Male,IB,Volunteering,Post,7,7,7,
209,IB_First,TikTok,49,Male,IH,Passcode,Pre,6,6,7,
209,IB_First,TikTok,49,Male,IH,Passcode,Post,7,7,7,
209,IB_First,TikTok,49,Male,IB,Donation,Pre,1,6,7,"Although saving 5 people from malaria is more efficient, the sons schoolmate is closer to home so more powerful"
209,IB_First,TikTok,49,Male,IB,Donation,Post,3,5,7,Still more powerful knowing the child rather than 500 strangers
210,IB_First,TikTok,51,Male,IH,Bomb,Pre,1,3,7,This is a ridiculous scenario
210,IB_First,TikTok,51,Male,IH,Bomb,Post,4,1,7,
210,IB_First,TikTok,51,Male,IB,Donation,Pre,2,6,7,
210,IB_First,TikTok,51,Male,IB,Donation,Post,5,5,7,
211,IB_First,TikTok,39,Male,IH,Hostage,Pre,1,7,7,
211,IB_First,TikTok,39,Male,IH,Hostage,Post,1,7,7,
211,IB_First,TikTok,39,Male,IB,Architect,Pre,4,1,7,
211,IB_First,TikTok,39,Male,IB,Architect,Post,7,1,7,
212,IH_First,TikTok,29,Female,IH,Passcode,Pre,5,3,7,
212,IH_First,TikTok,29,Female,IH,Passcode,Post,7,6,7,
212,IH_First,TikTok,29,Female,IB,Volunteering,Pre,1,7,7,
212,IH_First,TikTok,29,Female,IB,Volunteering,Post,2,6,7,
213,IH_First,TikTok,47,Female,IH,Hostage,Pre,1,7,4,
213,IH_First,TikTok,47,Female,IH,Hostage,Post,2,3,5,
213,IH_First,TikTok,47,Female,IB,Exam,Pre,7,7,7,
213,IH_First,TikTok,47,Female,IB,Exam,Post,7,7,7,
214,IH_First,TikTok,33,Prefer not to say,IH,Passcode,Pre,2,4,4,
214,IH_First,TikTok,33,Prefer not to say,IH,Passcode,Post,2,5,6,
214,IH_First,TikTok,33,Prefer not to say,IB,Marathon,Pre,4,4,7,
214,IH_First,TikTok,33,Prefer not to say,IB,Marathon,Post,5,4,7,
215,IB_First,TikTok,34,Female,IH,EnemySpy,Pre,3,2,4,
215,IB_First,TikTok,34,Female,IH,EnemySpy,Post,5,3,4,
215,IB_First,TikTok,34,Female,IB,Architect,Pre,5,4,3,
215,IB_First,TikTok,34,Female,IB,Architect,Post,5,4,4,
216,IH_First,TikTok,54,Male,IH,Passcode,Pre,1,7,7,
216,IH_First,TikTok,54,Male,IH,Passcode,Post,1,7,7,
216,IH_First,TikTok,54,Male,IB,Architect,Pre,7,7,7,
216,IH_First,TikTok,54,Male,IB,Architect,Post,7,7,7,
217,IH_First,TikTok,35,Male,IH,EnemySpy,Pre,1,6,6,
217,IH_First,TikTok,35,Male,IH,EnemySpy,Post,1,4,6,
217,IH_First,TikTok,35,Male,IB,Exam,Pre,6,6,7,
217,IH_First,TikTok,35,Male,IB,Exam,Post,6,6,7,
218,IB_First,TikTok,56,Male,IH,Bomb,Pre,1,6,6,
218,IB_First,TikTok,56,Male,IH,Bomb,Post,1,6,6,
218,IB_First,TikTok,56,Male,IB,Donation,Pre,3,5,5,
218,IB_First,TikTok,56,Male,IB,Donation,Post,5,5,5,
219,IB_First,TikTok,49,Male,IH,Bomb,Pre,6,6,6,
219,IB_First,TikTok,49,Male,IH,Bomb,Post,7,7,6,
219,IB_First,TikTok,49,Male,IB,Marathon,Pre,2,6,6,
219,IB_First,TikTok,49,Male,IB,Marathon,Post,4,5,6,
220,IH_First,TikTok,53,Female,IH,EnemySpy,Pre,3,4,5,
220,IH_First,TikTok,53,Female,IH,EnemySpy,Post,3,4,5,The update largely makes no difference. A life is a life.
220,IH_First,TikTok,53,Female,IB,Donation,Pre,4,4,4,
220,IH_First,TikTok,53,Female,IB,Donation,Post,4,4,4,Again it's not about the numbers. I wondered more if the child's family was more financially able to help themselves in the first place.
221,IB_First,TikTok,26,Female,IH,Bomb,Pre,6,3,7,
221,IB_First,TikTok,26,Female,IH,Bomb,Post,7,5,7,
221,IB_First,TikTok,26,Female,IB,Architect,Pre,5,4,7,
221,IB_First,TikTok,26,Female,IB,Architect,Post,7,7,7,
222,IB_First,TikTok,51,Female,IH,Passcode,Pre,3,3,6,it is a very tough choice
222,IB_First,TikTok,51,Female,IH,Passcode,Post,3,3,6,the morals have not really changed
222,IB_First,TikTok,51,Female,IB,Architect,Pre,3,4,6,it would be a very difficult choice to make
222,IB_First,TikTok,51,Female,IB,Architect,Post,4,3,6,it makes me wonder if she could do the work remotely whilst helping her friend
223,IH_First,Twitter,33,Female,IH,Bomb,Pre,5,6,6,
223,IH_First,Twitter,33,Female,IH,Bomb,Post,6,6,6,
223,IH_First,Twitter,33,Female,IB,Marathon,Pre,4,4,6,
223,IH_First,Twitter,33,Female,IB,Marathon,Post,4,6,5,
224,IB_First,TikTok,40,Female,IH,Bomb,Pre,2,2,7,
224,IB_First,TikTok,40,Female,IH,Bomb,Post,2,4,7,
224,IB_First,TikTok,40,Female,IB,Exam,Pre,6,6,7,
224,IB_First,TikTok,40,Female,IB,Exam,Post,7,6,7,
225,IH_First,TikTok,32,Male,IH,EnemySpy,Pre,7,7,7,
225,IH_First,TikTok,32,Male,IH,EnemySpy,Post,7,7,7,
225,IH_First,TikTok,32,Male,IB,Exam,Pre,7,7,7,
225,IH_First,TikTok,32,Male,IB,Exam,Post,7,7,7,
226,IH_First,TikTok,62,Male,IH,Bomb,Pre,2,4,6,
226,IH_First,TikTok,62,Male,IH,Bomb,Post,2,5,5,
226,IH_First,TikTok,62,Male,IB,Marathon,Pre,4,5,6,
226,IH_First,TikTok,62,Male,IB,Marathon,Post,5,5,5,
227,IH_First,TikTok,23,Male,IH,Hostage,Pre,5,2,6,
227,IH_First,TikTok,23,Male,IH,Hostage,Post,7,6,6,
227,IH_First,TikTok,23,Male,IB,Exam,Pre,7,7,7,
227,IH_First,TikTok,23,Male,IB,Exam,Post,7,7,7,
228,IB_First,TikTok,37,Female,IH,EnemySpy,Pre,3,4,7,
228,IB_First,TikTok,37,Female,IH,EnemySpy,Post,5,3,7,
228,IB_First,TikTok,37,Female,IB,Donation,Pre,2,5,7,
228,IB_First,TikTok,37,Female,IB,Donation,Post,4,4,7,
229,IB_First,TikTok,19,Male,IH,EnemySpy,Pre,1,2,7,
229,IB_First,TikTok,19,Male,IH,EnemySpy,Post,4,4,7,
229,IB_First,TikTok,19,Male,IB,Donation,Pre,2,6,7,
229,IB_First,TikTok,19,Male,IB,Donation,Post,4,4,7,
230,IH_First,TikTok,26,Male,IH,Hostage,Pre,1,3,6,
230,IH_First,TikTok,26,Male,IH,Hostage,Post,3,2,7,
230,IH_First,TikTok,26,Male,IB,Donation,Pre,3,3,6,
230,IH_First,TikTok,26,Male,IB,Donation,Post,4,3,7,
231,IB_First,TikTok,44,Female,IH,Bomb,Pre,3,3,4,
231,IB_First,TikTok,44,Female,IH,Bomb,Post,4,4,5,
231,IB_First,TikTok,44,Female,IB,Exam,Pre,5,4,5,
231,IB_First,TikTok,44,Female,IB,Exam,Post,6,5,5,
232,IH_First,TikTok,57,Female,IH,Hostage,Pre,5,3,7,
232,IH_First,TikTok,57,Female,IH,Hostage,Post,5,4,7,
232,IH_First,TikTok,57,Female,IB,Donation,Pre,5,5,7,
232,IH_First,TikTok,57,Female,IB,Donation,Post,7,7,7,
233,IH_First,TikTok,18,Female,IH,Passcode,Pre,3,4,5,
233,IH_First,TikTok,18,Female,IH,Passcode,Post,3,4,4,
233,IH_First,TikTok,18,Female,IB,Volunteering,Pre,1,7,5,
233,IH_First,TikTok,18,Female,IB,Volunteering,Post,4,5,5,
234,IH_First,TikTok,42,Female,IH,Sniper,Pre,1,5,7,
234,IH_First,TikTok,42,Female,IH,Sniper,Post,7,7,7,
234,IH_First,TikTok,42,Female,IB,Marathon,Pre,1,7,7,
234,IH_First,TikTok,42,Female,IB,Marathon,Post,6,7,7,
235,IB_First,TikTok,26,Female,IH,Hostage,Pre,1,5,7,Even if Tom was to kill a random person there is no way to ensure the hostages won't still be killed by the criminals
235,IB_First,TikTok,26,Female,IH,Hostage,Post,2,6,7,
235,IB_First,TikTok,26,Female,IB,Marathon,Pre,1,7,7,Better to know where the money is actually going.
235,IB_First,TikTok,26,Female,IB,Marathon,Post,2,7,7,Better to give to someone who you know will use the money for what its intended purpose is for.
236,IH_First,TikTok,56,Male,IH,Passcode,Pre,2,4,7,torturing an innocent person known to the bomber cant 'guarantee' he will comply
236,IH_First,TikTok,56,Male,IH,Passcode,Post,6,5,7,
236,IH_First,TikTok,56,Male,IB,Architect,Pre,6,5,7,
236,IH_First,TikTok,56,Male,IB,Architect,Post,6,6,7,
237,IH_First,TikTok,49,Female,IH,EnemySpy,Pre,4,4,6,
237,IH_First,TikTok,49,Female,IH,EnemySpy,Post,6,5,6,
237,IH_First,TikTok,49,Female,IB,Marathon,Pre,3,4,7,
237,IH_First,TikTok,49,Female,IB,Marathon,Post,5,4,7,
238,IH_First,TikTok,36,Female,IH,Sniper,Pre,5,5,7,
238,IH_First,TikTok,36,Female,IH,Sniper,Post,7,7,7,
238,IH_First,TikTok,36,Female,IB,Architect,Pre,5,4,7,
238,IH_First,TikTok,36,Female,IB,Architect,Post,7,7,7,
239,IH_First,TikTok,43,Female,IH,Sniper,Pre,5,4,7,
239,IH_First,TikTok,43,Female,IH,Sniper,Post,7,5,7,
239,IH_First,TikTok,43,Female,IB,Marathon,Pre,4,3,7,
239,IH_First,TikTok,43,Female,IB,Marathon,Post,5,4,7,
240,IB_First,TikTok,49,Female,IH,Bomb,Pre,3,3,5,
240,IB_First,TikTok,49,Female,IH,Bomb,Post,4,3,5,
240,IB_First,TikTok,49,Female,IB,Architect,Pre,3,4,5,
240,IB_First,TikTok,49,Female,IB,Architect,Post,5,5,5,
241,IH_First,TikTok,26,Male,IH,Hostage,Pre,2,4,7,Unsure whether the criminal is telling the truth or not
241,IH_First,TikTok,26,Male,IH,Hostage,Post,2,4,7,
241,IH_First,TikTok,26,Male,IB,Architect,Pre,4,4,7,
241,IH_First,TikTok,26,Male,IB,Architect,Post,6,3,7,
242,IH_First,TikTok,47,Male,IH,Hostage,Pre,2,4,6,
242,IH_First,TikTok,47,Male,IH,Hostage,Post,2,5,6,
242,IH_First,TikTok,47,Male,IB,Architect,Pre,4,5,6,
242,IH_First,TikTok,47,Male,IB,Architect,Post,6,5,6,
243,IH_First,TikTok,55,Male,IH,Bomb,Pre,1,5,7,
243,IH_First,TikTok,55,Male,IH,Bomb,Post,1,5,7,
243,IH_First,TikTok,55,Male,IB,Architect,Pre,4,3,7,
243,IH_First,TikTok,55,Male,IB,Architect,Post,7,6,7,
244,IB_First,TikTok,40,Female,IH,EnemySpy,Pre,1,5,6,
244,IB_First,TikTok,40,Female,IH,EnemySpy,Post,3,3,6,
244,IB_First,TikTok,40,Female,IB,Exam,Pre,5,5,7,
244,IB_First,TikTok,40,Female,IB,Exam,Post,7,6,6,
245,IH_First,TikTok,60,Female,IH,Bomb,Pre,2,4,7,
245,IH_First,TikTok,60,Female,IH,Bomb,Post,4,3,7,
245,IH_First,TikTok,60,Female,IB,Marathon,Pre,3,4,7,
245,IH_First,TikTok,60,Female,IB,Marathon,Post,4,3,7,
246,IB_First,TikTok,67,Male,IH,Passcode,Pre,1,7,1,"Where/what/who does the ""innocent person"" come into the scenario?"
246,IB_First,TikTok,67,Male,IH,Passcode,Post,1,7,1,as before...
246,IB_First,TikTok,67,Male,IB,Exam,Pre,7,7,7,
246,IB_First,TikTok,67,Male,IB,Exam,Post,7,7,7,
247,IB_First,TikTok,63,Female,IH,Bomb,Pre,2,6,6,
247,IB_First,TikTok,63,Female,IH,Bomb,Post,3,3,6,
247,IB_First,TikTok,63,Female,IB,Donation,Pre,4,2,7,very difficult decision as both worthy
247,IB_First,TikTok,63,Female,IB,Donation,Post,5,3,6,
248,IH_First,TikTok,34,Female,IH,Sniper,Pre,6,6,6,
248,IH_First,TikTok,34,Female,IH,Sniper,Post,7,7,7,
248,IH_First,TikTok,34,Female,IB,Marathon,Pre,2,6,6,
248,IH_First,TikTok,34,Female,IB,Marathon,Post,1,7,6,
249,IB_First,TikTok,57,Female,IH,EnemySpy,Pre,1,7,7,The spy could still lie about the info and the innocent person shouldn't be tortured.
249,IB_First,TikTok,57,Female,IH,EnemySpy,Post,1,7,7,Same as previous. Torturing an innocent person gives no guarantee of receiving the required info. It's wrong and pointless.
249,IB_First,TikTok,57,Female,IB,Marathon,Pre,3,5,7,Can't she split the money in two and give them half each. Also it's usual to say who you will be donating the money to before donations are collected.
249,IB_First,TikTok,57,Female,IB,Marathon,Post,4,4,4,I'd still split it half each unless the sponsorship money has already been pledged to one or the other.
250,IB_First,TikTok,35,Female,IH,Bomb,Pre,1,7,5,
250,IB_First,TikTok,35,Female,IH,Bomb,Post,1,7,5,
250,IB_First,TikTok,35,Female,IB,Volunteering,Pre,2,7,5,
250,IB_First,TikTok,35,Female,IB,Volunteering,Post,6,7,5,
251,IB_First,TikTok,24,Male,IH,Sniper,Pre,7,7,7,"This is the classic trolley problem. In the circumstances she has to choose what should do less harm, but I would understand if she couldn't make the choice. The explosion likely sounds like it would kill the forced civilian anyways."
251,IB_First,TikTok,24,Male,IH,Sniper,Post,7,7,7,"Again it is an issue of trying to minimise damage, she's stuck in a bad situation and I wouldn't blame her for struggling. But she probably does need to shoot the civilian."
251,IB_First,TikTok,24,Male,IB,Volunteering,Pre,3,5,5,"She can volunteer another week. Her father should be a priority, he won't often be in this scenario."
251,IB_First,TikTok,24,Male,IB,Volunteering,Post,3,5,7,I still think the crux of the issue is that  she's only helping them. Perhaps my answer would change if the entire operation was utterly reliant on her. At the moment it seems she's just one of many
252,IH_First,TikTok,44,Female,IH,EnemySpy,Pre,1,4,4,
252,IH_First,TikTok,44,Female,IH,EnemySpy,Post,4,4,5,
252,IH_First,TikTok,44,Female,IB,Volunteering,Pre,2,6,7,
252,IH_First,TikTok,44,Female,IB,Volunteering,Post,2,5,6,
253,IH_First,YouTube,36,Female,IH,Hostage,Pre,6,4,4,
253,IH_First,YouTube,36,Female,IH,Hostage,Post,4,6,4,
253,IH_First,YouTube,36,Female,IB,Architect,Pre,4,5,4,
253,IH_First,YouTube,36,Female,IB,Architect,Post,6,4,4,
254,IH_First,TikTok,63,Female,IH,Hostage,Pre,1,3,7,
254,IH_First,TikTok,63,Female,IH,Hostage,Post,1,3,7,
254,IH_First,TikTok,63,Female,IB,Donation,Pre,2,5,7,
254,IH_First,TikTok,63,Female,IB,Donation,Post,4,5,7,
255,IH_First,TikTok,37,Male,IH,Sniper,Pre,2,5,7,
255,IH_First,TikTok,37,Male,IH,Sniper,Post,4,4,7,
255,IH_First,TikTok,37,Male,IB,Exam,Pre,7,7,7,
255,IH_First,TikTok,37,Male,IB,Exam,Post,7,7,7,
256,IH_First,TikTok,58,Female,IH,Bomb,Pre,5,2,7,
256,IH_First,TikTok,58,Female,IH,Bomb,Post,5,2,7,
256,IH_First,TikTok,58,Female,IB,Exam,Pre,6,5,7,
256,IH_First,TikTok,58,Female,IB,Exam,Post,7,7,7,
257,IB_First,TikTok,38,Male,IH,Bomb,Pre,1,7,7,
257,IB_First,TikTok,38,Male,IH,Bomb,Post,4,3,7,"There is less intimacy when there are 1000 colleagues and it may be less of a trauma when the number saved is this large. At the same time, they are all people with their own lives and value and she is being forced to kill. The fact it is at random makes it worse since she can't pick a volunteer. She may want to kill herself if that is allowed. The thing is, you cannot reduce human value down to numbers in that way. She is being forced into an inherently unethical decision."
257,IB_First,TikTok,38,Male,IB,Marathon,Pre,1,7,7,
257,IB_First,TikTok,38,Male,IB,Marathon,Post,2,5,7,"I think I may have answered 'extremely unconfident' in the previous section, but it was meant to be 'extremely confident'.

It was a much harder choice this time and I think that either choice would be ethical for different reasons."
258,IB_First,TikTok,28,Female,IH,Bomb,Pre,5,4,6,
258,IB_First,TikTok,28,Female,IH,Bomb,Post,6,6,6,
258,IB_First,TikTok,28,Female,IB,Exam,Pre,5,4,6,
258,IB_First,TikTok,28,Female,IB,Exam,Post,5,4,6,
259,IB_First,TikTok,52,Male,IH,Passcode,Pre,2,4,7,
259,IB_First,TikTok,52,Male,IH,Passcode,Post,3,4,7,"He probably should torture 1 person to save 500 from likely greater pain, but I'm uncomfortable with the suggestion - mainly because it establishes a precedent for the authorities to resort to torture whenever it's convenient for them. Eh, maybe there is non-mutilating torture that doesn't cause permanent damage; this might conceivably by permissible in extremis."
259,IB_First,TikTok,52,Male,IB,Volunteering,Pre,3,2,7,
259,IB_First,TikTok,52,Male,IB,Volunteering,Post,4,2,7,"there are more people helped at the soup kitchen in this second scenario, but her help is diluted between them and presumably there are other helpers involved in this case, so her personal contribution doesn't really change"
260,IB_First,TikTok,44,Female,IH,Passcode,Pre,6,3,5,
260,IB_First,TikTok,44,Female,IH,Passcode,Post,6,6,6,
260,IB_First,TikTok,44,Female,IB,Architect,Pre,6,4,6,Ava's best friend could go with Ava to help rebuild the house too.
260,IB_First,TikTok,44,Female,IB,Architect,Post,6,6,6,Ava's best friend should understand and support the fact that Ava wants to help. Ava's best friend should go to help too and it will make her feel better.
261,IH_First,TikTok,50,Female,IH,Hostage,Pre,1,6,6,
261,IH_First,TikTok,50,Female,IH,Hostage,Post,3,4,6,
261,IH_First,TikTok,50,Female,IB,Donation,Pre,3,3,5,
261,IH_First,TikTok,50,Female,IB,Donation,Post,5,5,5,
262,IH_First,TikTok,43,Male,IH,Bomb,Pre,1,2,7,
262,IH_First,TikTok,43,Male,IH,Bomb,Post,2,3,7,
262,IH_First,TikTok,43,Male,IB,Marathon,Pre,3,5,7,I think people you know and helping them (even if it is the child of a friend) should be prioritised over people that you do not know
262,IH_First,TikTok,43,Male,IB,Marathon,Post,3,5,7,
263,IH_First,Other,36,Male,IH,Bomb,Pre,5,6,5,
263,IH_First,Other,36,Male,IH,Bomb,Post,6,6,6,
263,IH_First,Other,36,Male,IB,Marathon,Pre,1,7,7,
263,IH_First,Other,36,Male,IB,Marathon,Post,1,7,7,
264,IB_First,TikTok,20,Male,IH,Sniper,Pre,5,4,7,
264,IB_First,TikTok,20,Male,IH,Sniper,Post,6,6,7,
264,IB_First,TikTok,20,Male,IB,Exam,Pre,3,6,7,
264,IB_First,TikTok,20,Male,IB,Exam,Post,5,6,7,
265,IB_First,TikTok,76,Female,IH,Sniper,Pre,4,1,7,
265,IB_First,TikTok,76,Female,IH,Sniper,Post,6,3,7,
265,IB_First,TikTok,76,Female,IB,Donation,Pre,2,5,7,
265,IB_First,TikTok,76,Female,IB,Donation,Post,6,5,7,
266,IH_First,TikTok,30,Female,IH,Sniper,Pre,7,7,7,"It's hard, but it makes sense to kill one person in order to save five."
266,IH_First,TikTok,30,Female,IH,Sniper,Post,7,7,7,
266,IH_First,TikTok,30,Female,IB,Marathon,Pre,7,7,7,It makes sense to save more people.
